Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,170,Peru,5510,Production,544,Strawberries,1987,1987,tonnes,3530,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1988,1988,tonnes,4099,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1989,1989,tonnes,3857,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1990,1990,tonnes,9124,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1991,1991,tonnes,8352,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1992,1992,tonnes,6596,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1993,1993,tonnes,7796,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1994,1994,tonnes,7821,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1995,1995,tonnes,8291,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1996,1996,tonnes,15249,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1997,1997,tonnes,17001,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1998,1998,tonnes,6831,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,1999,1999,tonnes,12449,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2000,2000,tonnes,12536,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2001,2001,tonnes,10254,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2002,2002,tonnes,18199,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2003,2003,tonnes,24927,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2004,2004,tonnes,20649,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2005,2005,tonnes,17430,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2006,2006,tonnes,16601,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2007,2007,tonnes,12607,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2008,2008,tonnes,25334,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2009,2009,tonnes,19977,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2010,2010,tonnes,22996,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2011,2011,tonnes,24169,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2012,2012,tonnes,30481,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2013,2013,tonnes,30776,,Official data
QC,Crops,170,Peru,5510,Production,544,Strawberries,2014,2014,tonnes,35023,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1961,1961,tonnes,230110,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1962,1962,tonnes,236031,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1963,1963,tonnes,231332,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1964,1964,tonnes,249476,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1965,1965,tonnes,195952,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1966,1966,tonnes,210467,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1967,1967,tonnes,215003,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1968,1968,tonnes,238589,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1969,1969,tonnes,220445,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1970,1970,tonnes,224982,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1971,1971,tonnes,235867,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1972,1972,tonnes,208651,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1973,1973,tonnes,217723,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1974,1974,tonnes,244031,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1975,1975,tonnes,249475,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1976,1976,tonnes,263082,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1977,1977,tonnes,300277,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1978,1978,tonnes,299369,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1979,1979,tonnes,289390,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1980,1980,tonnes,318420,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1981,1981,tonnes,335657,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1982,1982,tonnes,400470,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1983,1983,tonnes,405283,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1984,1984,tonnes,449462,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1985,1985,tonnes,462100,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1986,1986,tonnes,462340,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1987,1987,tonnes,506800,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1988,1988,tonnes,534800,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1989,1989,tonnes,518000,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1990,1990,tonnes,568940,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1991,1991,tonnes,619600,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1992,1992,tonnes,606000,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1993,1993,tonnes,656620,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1994,1994,tonnes,748330,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1995,1995,tonnes,727200,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1996,1996,tonnes,737492,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1997,1997,tonnes,738354,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1998,1998,tonnes,743750,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,1999,1999,tonnes,831258,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2000,2000,tonnes,862828,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2001,2001,tonnes,748885,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2002,2002,tonnes,854845,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2003,2003,tonnes,977945,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2004,2004,tonnes,1004163,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2005,2005,tonnes,1053242,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2006,2006,tonnes,1090436,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2007,2007,tonnes,1109215,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2008,2008,tonnes,1148350,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2009,2009,tonnes,1270640,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2010,2010,tonnes,1294180,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2011,2011,tonnes,1317234,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2012,2012,tonnes,1526000,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2013,2013,tonnes,1382096,,Official data
QC,Crops,231,United States of America,5510,Production,544,Strawberries,2014,2014,tonnes,1371573,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1961,1961,tonnes,120,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1962,1962,tonnes,142,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1963,1963,tonnes,169,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1964,1964,tonnes,200,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1965,1965,tonnes,237,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1966,1966,tonnes,281,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1967,1967,tonnes,333,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1968,1968,tonnes,396,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1969,1969,tonnes,470,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1970,1970,tonnes,520,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1971,1971,tonnes,1581,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1972,1972,tonnes,1760,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1973,1973,tonnes,1913,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1974,1974,tonnes,2146,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1975,1975,tonnes,2360,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1976,1976,tonnes,2566,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1977,1977,tonnes,2975,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1978,1978,tonnes,3071,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1979,1979,tonnes,3294,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1980,1980,tonnes,3516,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1981,1981,tonnes,3842,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1982,1982,tonnes,4200,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1983,1983,tonnes,4591,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1984,1984,tonnes,4734,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1985,1985,tonnes,4902,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1986,1986,tonnes,5110,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1987,1987,tonnes,4500,F,FAO estimate
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1988,1988,tonnes,4000,F,FAO estimate
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1989,1989,tonnes,4000,F,FAO estimate
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1990,1990,tonnes,4120,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1991,1991,tonnes,5765,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1992,1992,tonnes,2986,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1993,1993,tonnes,2867,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1994,1994,tonnes,3721,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1995,1995,tonnes,4105,Im,FAO data based on imputation methodology
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1996,1996,tonnes,4500,F,FAO estimate
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1997,1997,tonnes,2728,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1998,1998,tonnes,6028,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,1999,1999,tonnes,7888,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2000,2000,tonnes,7255,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2001,2001,tonnes,8612,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2002,2002,tonnes,9155,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2003,2003,tonnes,12212,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2004,2004,tonnes,10824,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2005,2005,tonnes,12112,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2006,2006,tonnes,11993,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2007,2007,tonnes,13699,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2008,2008,tonnes,16393,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2009,2009,tonnes,15000,F,FAO estimate
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2010,2010,tonnes,24949,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2011,2011,tonnes,37058,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2012,2012,tonnes,40342,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2013,2013,tonnes,52051,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,544,Strawberries,2014,2014,tonnes,49775,,Official data
QC,Crops,5207,South America,5510,Production,544,Strawberries,1961,1961,tonnes,3370,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1962,1962,tonnes,3442,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1963,1963,tonnes,3509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1964,1964,tonnes,3760,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1965,1965,tonnes,3437,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1966,1966,tonnes,3559,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1967,1967,tonnes,2869,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1968,1968,tonnes,4124,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1969,1969,tonnes,3837,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1970,1970,tonnes,6160,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1971,1971,tonnes,7969,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1972,1972,tonnes,8111,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1973,1973,tonnes,9298,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1974,1974,tonnes,8993,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1975,1975,tonnes,11414,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1976,1976,tonnes,11892,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1977,1977,tonnes,11370,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1978,1978,tonnes,13222,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1979,1979,tonnes,13164,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1980,1980,tonnes,14782,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1981,1981,tonnes,16743,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1982,1982,tonnes,15731,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1983,1983,tonnes,17847,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1984,1984,tonnes,21471,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1985,1985,tonnes,30389,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1986,1986,tonnes,33707,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1987,1987,tonnes,38533,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1988,1988,tonnes,38290,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1989,1989,tonnes,45346,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1990,1990,tonnes,54041,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1991,1991,tonnes,52959,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1992,1992,tonnes,47368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1993,1993,tonnes,52606,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1994,1994,tonnes,55101,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1995,1995,tonnes,57422,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1996,1996,tonnes,65849,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1997,1997,tonnes,75713,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1998,1998,tonnes,70136,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,1999,1999,tonnes,71409,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2000,2000,tonnes,75345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2001,2001,tonnes,81239,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2002,2002,tonnes,93184,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2003,2003,tonnes,107709,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2004,2004,tonnes,97174,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2005,2005,tonnes,93296,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2006,2006,tonnes,112080,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2007,2007,tonnes,125077,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2008,2008,tonnes,144271,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2009,2009,tonnes,143683,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2010,2010,tonnes,155064,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2011,2011,tonnes,169510,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2012,2012,tonnes,180193,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2013,2013,tonnes,193104,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5207,South America,5510,Production,544,Strawberries,2014,2014,tonnes,198535,A,"Aggregate, may include official, semi-official, estimated or calculated data"
